ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SourceOfIncomeKey,SourceOfIncome,SourceOfIncomeEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1163,293,490,820,2903,375,498,1478,708,7422
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,32,15,9,128,739,0,31,445,34,136
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2910,3067,1474,1963,2734,1107,1740,2132,1861,2124
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,38,0,24,256,259,7,63,672,107,592
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1602,758,13,1432,38568,6966,7487,15933,11605,841
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,537,107,81,22960,1817,0,162,579,1144,311
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,12974,7522,6339,931,172,871,0,685,342,32
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,693,495,777,1694,1700,912,842,632,705,8540
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2558,358,13,5,338,736,2,0,255,47,459
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2254,2841,1487,2777,2798,1549,2128,2295,1959,2432
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,162,27,13,163,1222,0,0,122,296,996
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,992,863,242,2393,40086,9788,7408,15169,8042,1454
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1306,1085,70,20515,1907,132,143,945,145,359
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,18946,25755,3385,1667,707,66,1118,1313,899,1097
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,2179,5741,508,1817,1406,159,1298,1044,1120,7535
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,76,32,2,147,958,87,6,229,24,512
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2930,3034,1956,3467,4155,1631,2153,2974,2241,2627
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,459,73,24,146,195,44,65,281,7,942
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,1147,1077,167,863,46543,6381,10472,13423,8858,256
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,380,160,0,21565,530,0,0,264,0,161
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,20572,22509,8291,231,1032,432,477,688,437,485
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,972,904,1140,811,2603,1215,1325,1020,1294,7707
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,74,217,1180,184,1623,1,20,204,191,658
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2167,2317,1739,2308,3139,1660,1577,2062,1910,2128
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,223,181,27,218,469,454,0,223,57,1270
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1674,1182,747,1201,50996,8376,10484,14025,10656,928
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,643,288,0,14987,2873,0,370,544,92,325
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,14449,14650,8565,756,1709,684,190,725,803,1322
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,2359,2727,723,1802,1778,2505,1838,1805,1299,8349
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2558,116,64,9,349,2774,76,7,194,160,552
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2710,2678,2250,2440,3373,2591,1312,2885,2290,2831
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,267,230,0,369,104,73,53,320,339,2414
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,898,189,0,1470,40602,7939,13541,13327,10870,371
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1007,393,0,16534,1447,0,0,1006,183,425
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,15616,14958,9216,227,1714,428,174,601,400,1296
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1409,685,589,1235,1316,953,393,870,584,10316
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2556,21,5,4,120,1256,176,47,85,42,640
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2288,2431,1843,2583,2959,1461,1831,2014,1810,2343
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,416,434,0,220,76,196,412,587,23,1515
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,800,214,0,1076,34353,11309,20393,15499,12603,910
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,506,266,0,18306,958,0,1415,1340,189,1250
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,13750,19377,9916,1016,634,0,3775,855,536,1036
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1382,1242,2407,1191,1799,1059,140,1043,1369,8750
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,14,รายได้จากทรัพย์สิน,From property income,2558,45,18,7,707,1114,153,4,203,35,1802
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,3101,3071,2307,3681,3094,2209,3639,2485,2212,3314
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,164,88,0,535,329,13,0,220,820,1229
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,2400,0,395,1236,31296,11540,8950,15830,13251,877
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1535,4375,566,21432,2178,329,187,1283,2704,873
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,23000,5742,20856,1887,6465,1313,2080,1621,-13,548
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,589,3000,145,1150,459,185,146,868,3227,6100
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,42,0,0,49,351,3,0,16,1,813
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3119,5565,3808,3716,3913,2789,2434,3095,2371,4629
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,313,0,0,523,283,38,178,32,0,10
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,983,0,719,4079,36735,11641,9882,16255,10547,78
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,452,0,4508,29599,3105,637,0,1539,189,1167
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,17909,0,4415,623,247,126,0,1091,395,108
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1339,0,547,772,805,713,39,788,730,13173
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,352,0,28,75,916,54,7,436,22,110
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3691,0,2980,3337,2922,2623,2100,2771,1700,4589
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,473,0,0,73,43,2,126,65,30,62
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,3163,11967,5732,2148,30010,12656,13267,18830,14845,1456
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,1100,0,1243,26100,1263,0,0,-2425,73,1527
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,30075,8500,10363,1308,780,546,1324,845,463,1927
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,870,0,659,835,1830,1222,251,944,578,10770
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,236,0,18,517,229,5,0,85,28,2242
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2669,1000,5276,3322,4114,2058,2919,4601,1688,3979
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,52,0,84,123,83,0,0,695,203,476
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,4615,0,4264,2863,34395,16829,14973,18393,12646,2589
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,908,13105,7812,29610,1811,623,196,903,247,629
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,40019,21600,6933,1610,6440,1759,0,40,1150,1360
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1935,0,2200,2515,2755,344,50,724,885,8574
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,279,0,0,473,1232,142,3,158,0,5944
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,3200,5585,2304,3314,3685,2002,1776,2986,1972,4114
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,2018,0,0,379,455,251,215,221,94,2032
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,717,0,706,2452,38590,9769,12924,17091,10889,655
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,453,0,3875,21240,1856,50,0,741,15,175
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,42059,0,28013,1146,490,268,894,510,670,1181
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,484,0,969,633,596,445,219,316,316,7232
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,53,0,1,626,602,3,2,73,3,542
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2772,0,3305,3668,3728,1865,2154,3510,1355,2758
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,292,0,0,864,73,0,31,102,0,8256
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1437,0,0,2162,30078,9394,10583,17408,14496,2293
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,917,0,992,19018,1931,55,754,1799,523,567
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,16743,0,9397,1439,1749,373,-27,295,45,434
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,489,0,1428,763,1052,93,684,1191,415,13109
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,60,0,4,73,319,2,19,76,15,37
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2735,0,4108,3522,2995,1375,1990,2610,1398,2924
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,33,0,0,322,52,33,101,287,64,11
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1636,0,345,1605,39478,13521,8233,18364,14290,738
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,966,0,1673,33688,1481,12,0,675,168,1812
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,19609,15250,28245,2101,4139,1826,109,883,1458,1719
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1234,1600,896,796,2391,318,325,836,865,8729
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,89,200,19,326,963,3,0,8,3,336
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2956,7413,2487,3171,3714,2005,585,2961,2882,3533
86,ชุมพร               ,Chumphon            ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,627,0,469,194,1851,1390,0,857,29,2219
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,2055,9000,2298,3076,34002,12250,20478,19946,15023,1344
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1017,4000,422,22502,1938,526,0,1290,1396,267
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,17173,33376,9693,380,1645,1290,-189,1894,1281,901
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,685,0,176,448,4138,169,54,725,142,11110
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,21,167,0,11,511,7,0,124,3,282
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2277,3637,3561,3074,2842,1918,2292,2828,1751,2689
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,31,0,0,111,347,6,0,62,0,4
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1583,3966,666,2183,39002,11136,13973,16326,12463,528
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,210,1804,424,22734,1602,517,3865,1500,271,-73
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,13436,33981,10508,1131,2877,113,-20,822,1254,630
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,728,320,226,628,1096,255,3059,1230,840,6016
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,261,26,2,323,1021,0,11,162,111,761
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2982,3229,2807,3726,3648,2321,3631,3159,2633,3466
91,สตูล                ,Satun               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,0,0,0,23,113,213,0,110,0,578
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,3203,0,0,74391,42089,10049,10103,17466,18392,3479
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,-18240,0,10167,1448,40283,8991,10103,16388,16759,1725
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,35704,0,0,70570,-2577,469,0,1071,720,-397
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,1436,0,0,2373,4383,590,0,7,913,2151
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,417,0,0,952,1098,408,15,549,198,10875
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2759,0,150,3114,3556,1917,1243,2048,2417,2706
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,191,0,0,219,197,103,0,640,137,1264
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2558,1666,0,1209,3009,32689,10088,10276,16111,12832,807
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2558,17,0,777,27267,651,477,262,1198,421,375
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2558,15147,0,6722,1901,1241,880,1977,1254,726,1231
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2558,1100,0,47,557,2251,713,1046,716,608,9068
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2558,42,0,1,87,1227,17,8,15,9,836
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2558,2731,0,3442,3497,2965,2244,2277,2796,2285,3091
92,ตรัง                ,Trang               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2558,556,0,92,46,29,9,0,3,101,306
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,ค่าจ้างและเงินเดือน,Wages and salaries,2556,2870,6471,1010,1145,33873,11250,13534,12814,11897,107
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,กำไรสุทธิจากการทำธุรกิจ,Net profits from business,2556,1204,0,119,20490,3615,388,0,1018,0,293
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,กำไรสุทธิจากการทำการเกษตร,Net profits from farming,2556,29188,8434,6815,3547,2224,1789,139,2002,2517,714
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,เงินที่ได้รับเป็นการช่วยเหลือ,From current transfers,2556,746,3399,962,2073,1275,805,101,519,264,5016
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,รายได้จากทรัพย์สิน,From property income,2556,431,82,20,602,1004,64,14,76,20,143
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,รายได้ที่ไม่เป็นตัวเงิน,Non-money income,2556,2641,2546,3045,3062,3398,2278,2848,2693,2648,2786
93,พัทลุง              ,Phatthalung         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,รายได้ไม่ประจำ (ที่เป็นตัวเงิน) ,Non - current money income,2556,26,0,69,119,161,161,81,124,60,268
